"","workerid","noun","gender","nounclass","slide_number","predicate1","predicate2","class1","class2","response","language","school","age","assess","education","lived","level","family","years","describe","classes","gender.1"
"791","3","silla","feminine","furniture","13","mexicano","fresco","nationality","age",0.04,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"792","3","televisi&oacute;n ","feminine","furniture","14","cuadrado","bueno","shape","quality",0.96,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"793","3","ventilador","masculine","furniture","15","nuevo","grande","age","size",0.03,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"794","3","televisi&oacute;n ","feminine","furniture","16","podrido","grande","age","size",0.01,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"795","3","silla","feminine","furniture","17","nuevo","morado","age","color",0.96,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"796","3","televisi&oacute;n ","feminine","furniture","18","americano","largo","nationality","size",0,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"797","3","televisi&oacute;n ","feminine","furniture","19","espa&ntilde;ol","rojo","nationality","color",0.03,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"798","3","silla","feminine","furniture","20","americano","viejo","nationality","age",0.02,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"799","3","sof&aacute; ","masculine","furniture","21","cuadrado","duro","shape","texture",0.05,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"800","3","manzana","feminine","food","22","americano","enorme","nationality","size",0.04,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"801","3","ventilador","masculine","furniture","23","redondo","suave","shape","texture",0.02,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"802","3","televisi&oacute;n ","feminine","furniture","24","morado","grande","color","size",0.04,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"803","3","manzana","feminine","food","25","min&uacute;sculo","espa&ntilde;ol","size","nationality",0.95,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"804","3","manzana","feminine","food","26","mexicano","duro","nationality","texture",0.01,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"805","3","pl&aacute;tano","masculine","food","27","rojo","bueno","color","quality",0.99,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"806","3","manzana","feminine","food","28","marr&oacute;n","suave","color","texture",0.04,"Española","most",52,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"859","6","sof&aacute; ","masculine","furniture","3","cuadrado","largo","shape","size",0,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"860","6","manzana","feminine","food","4","enorme","malo","size","quality",1,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"861","6","tomate","masculine","food","5","viejo","corto","age","size",0.88,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"862","6","televisi&oacute;n ","feminine","furniture","6","espa&ntilde;ol","duro","nationality","texture",1,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"863","6","zanahoria","feminine","food","7","bueno","americano","quality","nationality",1,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"864","6","silla","feminine","furniture","8","americano","azul","nationality","color",0.01,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"865","6","sof&aacute; ","masculine","furniture","9","min&uacute;sculo","liso","size","texture",0.21,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"866","6","sof&aacute; ","masculine","furniture","10","redondo","fresco","shape","age",0.88,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"867","6","zanahoria","feminine","food","11","min&uacute;sculo","marr&oacute;n","size","color",0.96,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"868","6","silla","feminine","furniture","12","americano","liso","nationality","texture",0,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"869","6","manzana","feminine","food","13","bueno","min&uacute;sculo","quality","size",0,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"870","6","tomate","masculine","food","14","peque&ntilde;o","marr&oacute;n","size","color",1,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"871","6","sof&aacute; ","masculine","furniture","15","cuadrado","viejo","shape","age",0.13,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"872","6","televisi&oacute;n ","feminine","furniture","16","enorme","fresco","size","age",0.77,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"873","6","tomate","masculine","food","17","enorme","malo","size","quality",1,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"874","6","queso","masculine","food","18","redondo","marr&oacute;n","shape","color",0.99,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"875","6","ventilador","masculine","furniture","19","nuevo","corto","age","size",1,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"876","6","pl&aacute;tano","masculine","food","20","rojo","largo","color","size",1,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"877","6","silla","feminine","furniture","21","largo","malo","size","quality",0.69,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"878","6","sof&aacute; ","masculine","furniture","22","liso","verde","texture","color",0.99,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"879","6","tomate","masculine","food","23","bueno","mexicano","quality","nationality",0,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"880","6","ventilador","masculine","furniture","24","duro","nuevo","texture","age",0.19,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"881","6","televisi&oacute;n ","feminine","furniture","25","malo","suave","quality","texture",0.74,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"882","6","ventilador","masculine","furniture","26","mexicano","rojo","nationality","color",0.87,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"883","6","ventilador","masculine","furniture","27","mexicano","peque&ntilde;o","nationality","size",0.68,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"884","6","ventilador","masculine","furniture","28","corto","podrido","size","age",0.98,"Español","most",32,"Yes","4","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"885","7","zanahoria","feminine","food","3","suave","viejo","texture","age",0.74,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"886","7","manzana","feminine","food","4","bueno","viejo","quality","age",0.96,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"887","7","silla","feminine","furniture","5","malo","peque&ntilde;o","quality","size",0.95,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"888","7","ventilador","masculine","furniture","6","malo","liso","quality","texture",0.62,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"889","7","silla","feminine","furniture","7","americano","peque&ntilde;o","nationality","size",0.14,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"890","7","televisi&oacute;n ","feminine","furniture","8","mexicano","malo","nationality","quality",0.79,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"891","7","queso","masculine","food","9","fresco","duro","age","texture",0.01,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"892","7","ventilador","masculine","furniture","10","americano","peque&ntilde;o","nationality","size",1,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"893","7","tomate","masculine","food","11","verde","grande","color","size",0.99,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"894","7","zanahoria","feminine","food","12","azul","redondo","color","shape",0.82,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"895","7","zanahoria","feminine","food","13","amarillo","min&uacute;sculo","color","size",0.73,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"896","7","sof&aacute; ","masculine","furniture","14","cuadrado","liso","shape","texture",0.05,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"897","7","televisi&oacute;n ","feminine","furniture","15","azul","suave","color","texture",0.68,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"898","7","escritorio","masculine","furniture","16","nuevo","corto","age","size",0.84,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"899","7","manzana","feminine","food","17","enorme","amarillo","size","color",0.84,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"900","7","tomate","masculine","food","18","espa&ntilde;ol","marr&oacute;n","nationality","color",0.81,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"901","7","zanahoria","feminine","food","19","americano","peque&ntilde;o","nationality","size",0.85,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"902","7","pl&aacute;tano","masculine","food","20","marr&oacute;n","mexicano","color","nationality",0.13,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"903","7","silla","feminine","furniture","21","mexicano","bueno","nationality","quality",0.78,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"904","7","zanahoria","feminine","food","22","peque&ntilde;o","malo","size","quality",0.75,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"905","7","sof&aacute; ","masculine","furniture","23","grande","nuevo","size","age",0.83,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"906","7","escritorio","masculine","furniture","24","fresco","azul","age","color",0.14,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"907","7","pl&aacute;tano","masculine","food","25","amarillo","liso","color","texture",0.76,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"908","7","televisi&oacute;n ","feminine","furniture","26","amarillo","mexicano","color","nationality",0.2,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"909","7","silla","feminine","furniture","27","duro","azul","texture","color",0.77,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"910","7","pl&aacute;tano","masculine","food","28","cuadrado","peque&ntilde;o","shape","size",0.19,"español","none",42,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"911","8","silla","feminine","furniture","3","morado","largo","color","size",0,"español","most",39,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Male"
"912","8","manzana","feminine","food","4","espa&ntilde;ol","malo","nationality","quality",1,"español","most",39,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Male"
"913","8","televisi&oacute;n ","feminine","furniture","5","redondo","fresco","shape","age",1,"español","most",39,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Male"
"914","8","sof&aacute; ","masculine","furniture","6","suave","podrido","texture","age",1,"español","most",39,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Male"
"915","8","zanahoria","feminine","food","7","fresco","redondo","age","shape",1,"español","most",39,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Male"
